0.01	1.000082274
0.02	1.000329423
0.03	1.000742446
0.04	1.001323066
0.05	1.002073809
0.06	1.002998129
0.07	1.004100553
0.08	1.00538687
0.09	1.006864348
0.1	1.008541985
0.11	1.010430801
0.12	1.012544149
0.13	1.014898076
0.14	1.017511704
0.15	1.020407655
0.16	1.023612504
0.17	1.027157265
0.18	1.031077915
0.19	1.035415948
0.2	1.040218963
0.21	1.04554129
0.22	1.051444641
0.23	1.057998805
0.24	1.065282367
0.25	1.073383469
0.26	1.082400596
0.27	1.092443406
0.28	1.103633584
0.29	1.116105734
0.3	1.130008308
0.31	1.14550456
0.32	1.16277354
0.33	1.182011125
0.34	1.20343107
0.35	1.227266112
0.36	1.253769087
0.37	1.2832141
0.38	1.315897712
0.39	1.352140173
0.4	0.651424707
0.41	0.667103282
0.42	0.682155621
0.43	0.696617721
0.44	0.710522497
0.45	0.723900113
0.46	0.736778274
0.47	0.749182485
0.48	0.761136265
0.49	0.772661353
0.5	0.783777872
0.51	0.794504489
0.52	0.804858547
0.53	0.814856185
0.54	0.824512447
0.55	0.833841377
0.56	0.842856107
0.57	0.851568929
0.58	0.859991369
0.59	0.868134246
0.6	0.876007732
0.61	0.883621397
0.62	0.890984262
0.63	0.898104834
0.64	0.904991148
0.65	0.911650801
0.66	0.918090983
0.67	0.924318504
0.68	0.930339824
0.69	0.936161074
0.7	0.941788079
0.71	0.947226378
0.72	0.952481243
0.73	0.957557697
0.74	0.962460526
0.75	0.967194301
0.76	0.971763382
0.77	0.976171938
0.78	0.980423955
0.79	0.984523248
0.8	0.98847347
0.81	0.992278121
0.82	0.995940559
0.83	0.999464005
0.84	1.002851552
0.85	1.00610617
0.86	1.009230717
0.87	1.01222794
0.88	1.015100483
0.89	1.017850892
0.9	1.020481621
0.91	1.022995034
0.92	1.025393413
0.93	1.027678958
0.94	1.029853794
0.95	1.031919973
0.96	1.03387948
0.97	1.03573423
0.98	1.03748608
0.99	1.039136823
1	1.040688197
1.01	1.042141884
1.02	1.043499515
1.03	1.04476267
1.04	1.045932881
1.05	1.047011633
1.06	1.048000369
1.07	1.04890049
1.08	1.049713353
1.09	1.050440281
1.1	1.051082556
1.11	1.051641426
1.12	1.052118104
1.13	1.05251377
1.14	1.052829572
1.15	1.053066628
1.16	1.053226025
1.17	1.053308825
1.18	1.053316058
1.19	1.053248732
1.2	1.053107828
1.21	1.052894301
1.22	1.052609084
1.23	1.052253088
1.24	1.051827199
1.25	1.051332287
1.26	1.050769195
1.27	1.050138751
1.28	1.049441763
1.29	1.048679018
1.3	1.047851289
1.31	1.046959327
1.32	1.046003871
1.33	1.044985641
1.34	1.043905341
1.35	1.042763661
1.36	1.041561277
1.37	1.040298848
1.38	1.03897702
1.39	1.037596429
1.4	1.036157692
1.41	1.034661419
1.42	1.033108203
1.43	1.031498629
1.44	1.029833269
1.45	1.028112681
1.46	1.026337417
1.47	1.024508014
1.48	1.022625002
1.49	1.020688899
1.5	1.018700213
1.51	1.016659444
1.52	1.014567082
1.53	1.012423608
1.54	1.010229494
1.55	1.007985204
1.56	1.005691194
1.57	1.003347909
1.58	1.000955792
1.59	0.998515272
1.6	0.996026774
1.61	0.993490716
1.62	0.990907507
1.63	0.98827755
1.64	0.985601242
1.65	0.982878973
1.66	0.980111125
1.67	0.977298075
1.68	0.974440195
1.69	0.971537849
1.7	0.968591396
1.71	0.96560119
1.72	0.962567578
1.73	0.959490903
1.74	0.956371502
1.75	0.953209706
1.76	0.950005842
1.77	0.946760233
1.78	0.943473194
1.79	0.940145038
1.8	0.936776073
1.81	0.933366602
1.82	0.929916923
1.83	0.926427331
1.84	0.922898114
1.85	0.91932956
1.86	0.915721951
1.87	0.912075562
1.88	0.90839067
1.89	0.904667543
1.9	0.900906447
1.91	0.897107647
1.92	0.893271399
1.93	0.889397961
1.94	0.885487584
1.95	0.881540517
1.96	0.877557005
1.97	0.87353729
1.98	0.869481611
1.99	0.865390204
2	0.861263302
2.01	0.857101134
2.02	0.852903927
2.03	0.848671906
2.04	0.844405291
2.05	0.8401043
2.06	0.83576915
2.07	0.831400052
2.08	0.826997218
2.09	0.822560854
2.1	0.818091167
2.11	0.813588358
2.12	0.809052628
2.13	0.804484174
2.14	0.799883193
2.15	0.795249877
2.16	0.790584417
2.17	0.785887001
2.18	0.781157817
2.19	0.776397048
2.2	0.771604877
2.21	0.766781483
2.22	0.761927044
2.23	0.757041737
2.24	0.752125736
2.25	0.747179212
2.26	0.742202336
2.27	0.737195276
2.28	0.732158199
2.29	0.727091268
2.3	0.721994648
2.31	0.716868498
2.32	0.711712978
2.33	0.706528246
2.34	0.701314458
2.35	0.696071767
2.36	0.690800327
2.37	0.685500289
2.38	0.680171802
2.39	0.674815014
2.4	0.669430071
2.41	0.664017118
2.42	0.658576298
2.43	0.653107755
2.44	0.647611627
2.45	0.642088054
2.46	0.636537174
2.47	0.630959123
2.48	0.625354036
2.49	0.619722047
2.5	0.614063288
2.51	0.60837789
2.52	0.602665982
2.53	0.596927694
2.54	0.591163152
2.55	0.585372483
2.56	0.579555811
2.57	0.573713261
2.58	0.567844953
2.59	0.561951011
2.6	0.556031553
2.61	0.5500867
2.62	0.544116569
2.63	0.538121276
2.64	0.532100938
2.65	0.52605567
2.66	0.519985585
2.67	0.513890796
2.68	0.507771414
2.69	0.501627551
2.7	0.495459315
2.71	0.489266816
2.72	0.483050161
2.73	0.476809457
2.74	0.47054481
2.75	0.464256324
2.76	0.457944105
2.77	0.451608254
2.78	0.445248874
2.79	0.438866066
2.8	0.432459932
2.81	0.426030569
2.82	0.419578078
2.83	0.413102556
2.84	0.4066041
2.85	0.400082806
2.86	0.393538771
2.87	0.386972088
2.88	0.380382852
2.89	0.373771155
2.9	0.36713709
2.91	0.360480749
2.92	0.353802222
2.93	0.3471016
2.94	0.340378972
2.95	0.333634427
2.96	0.326868053
2.97	0.320079936
2.98	0.313270164
2.99	0.306438823
3	0.299585997
3.01	0.292711771
3.02	0.28581623
3.03	0.278899455
3.04	0.271961531
3.05	0.265002539
3.06	0.258022559
3.07	0.251021674
3.08	0.243999963
3.09	0.236957505
3.1	0.229894379
3.11	0.222810664
3.12	0.215706437
3.13	0.208581776
3.14	0.201436756
3.15	0.194271455
3.16	0.187085946
3.17	0.179880306
3.18	0.172654608
3.19	0.165408926
3.2	0.158143334
3.21	0.150857903
3.22	0.143552707
3.23	0.136227817
3.24	0.128883303
3.25	0.121519237
3.26	0.114135688
3.27	0.106732727
3.28	0.099310422
3.29	0.091868842
3.3	0.084408055
3.31	0.076928128
3.32	0.06942913
3.33	0.061911126
3.34	0.054374182
3.35	0.046818366
3.36	0.039243741
3.37	0.031650374
3.38	0.024038327
3.39	0.016407666
3.4	0.008758454
3.41	0.001090754
3.42	-0.006595372
3.43	-0.01429986
3.44	-0.02202265
3.45	-0.029763679
3.46	-0.037522886
3.47	-0.045300212
3.48	-0.053095596
3.49	-0.060908977
3.5	-0.068740297
3.51	-0.076589496
3.52	-0.084456515
3.53	-0.092341297
3.54	-0.100243784
3.55	-0.108163917
3.56	-0.116101641
3.57	-0.124056897
3.58	-0.13202963
3.59	-0.140019783
3.6	-0.1480273
3.61	-0.156052128
3.62	-0.164094209
3.63	-0.17215349
3.64	-0.180229917
3.65	-0.188323434
3.66	-0.19643399
3.67	-0.204561529
3.68	-0.212706001
3.69	-0.22086735
3.7	-0.229045527
3.71	-0.237240477
3.72	-0.245452151
3.73	-0.253680495
3.74	-0.26192546
3.75	-0.270186994
3.76	-0.278465048
3.77	-0.28675957
3.78	-0.295070511
3.79	-0.303397822
3.8	-0.311741453
3.81	-0.320101355
3.82	-0.328477481
3.83	-0.33686978
3.84	-0.345278205
3.85	-0.353702709
3.86	-0.362143244
3.87	-0.370599763
3.88	-0.379072218
3.89	-0.387560563
3.9	-0.396064751
3.91	-0.404584737
3.92	-0.413120475
3.93	-0.421671918
3.94	-0.430239022
3.95	-0.438821741
3.96	-0.447420031
3.97	-0.456033847
3.98	-0.464663145
3.99	-0.47330788
4	-0.481968008
4.01	-0.490643487
4.02	-0.499334273
4.03	-0.508040323
4.04	-0.516761593
4.05	-0.525498041
4.06	-0.534249625
4.07	-0.543016303
4.08	-0.551798033
4.09	-0.560594773
4.1	-0.569406481
4.11	-0.578233117
4.12	-0.587074639
4.13	-0.595931006
4.14	-0.604802179
4.15	-0.613688116
4.16	-0.622588778
4.17	-0.631504124
4.18	-0.640434115
4.19	-0.649378712
4.2	-0.658337874
4.21	-0.667311564
4.22	-0.676299742
4.23	-0.68530237
4.24	-0.694319409
4.25	-0.703350821
4.26	-0.712396567
4.27	-0.721456611
4.28	-0.730530914
4.29	-0.739619439
4.3	-0.748722148
4.31	-0.757839005
4.32	-0.766969973
4.33	-0.776115015
4.34	-0.785274094
4.35	-0.794447175
4.36	-0.803634221
4.37	-0.812835196
4.38	-0.822050064
4.39	-0.83127879
4.4	-0.840521339
4.41	-0.849777675
4.42	-0.859047763
4.43	-0.868331569
4.44	-0.877629057
4.45	-0.886940194
4.46	-0.896264944
4.47	-0.905603274
4.48	-0.91495515
4.49	-0.924320538
4.5	-0.933699404
4.51	-0.943091714
4.52	-0.952497436
4.53	-0.961916536
4.54	-0.971348982
4.55	-0.98079474
4.56	-0.990253777
4.57	-0.999726062
4.58	-1.009211562
4.59	-1.018710244
4.6	-1.028222077
4.61	-1.037747028
4.62	-1.047285066
4.63	-1.05683616
4.64	-1.066400277
4.65	-1.075977388
4.66	-1.085567459
4.67	-1.095170461
4.68	-1.104786363
4.69	-1.114415133
4.7	-1.124056742
4.71	-1.133711159
4.72	-1.143378353
4.73	-1.153058295
4.74	-1.162750954
4.75	-1.172456301
4.76	-1.182174306
4.77	-1.19190494
4.78	-1.201648172
4.79	-1.211403974
4.8	-1.221172317
4.81	-1.23095317
4.82	-1.240746507
4.83	-1.250552297
4.84	-1.260370512
4.85	-1.270201124
4.86	-1.280044104
4.87	-1.289899425
4.88	-1.299767057
4.89	-1.309646973
4.9	-1.319539144
4.91	-1.329443545
4.92	-1.339360145
4.93	-1.349288919
4.94	-1.359229839
4.95	-1.369182877
4.96	-1.379148007
4.97	-1.389125201
4.98	-1.399114432
4.99	-1.409115675
5	-1.419128901
5.01	-1.429154085
5.02	-1.4391912
5.03	-1.449240219
5.04	-1.459301117
5.05	-1.469373868
5.06	-1.479458445
5.07	-1.489554823
5.08	-1.499662976
5.09	-1.509782879
5.1	-1.519914505
5.11	-1.530057829
5.12	-1.540212827
5.13	-1.550379472
5.14	-1.56055774
5.15	-1.570747607
5.16	-1.580949046
5.17	-1.591162033
5.18	-1.601386544
5.19	-1.611622554
5.2	-1.621870038
5.21	-1.632128972
5.22	-1.642399333
5.23	-1.652681095
5.24	-1.662974235
5.25	-1.673278729
5.26	-1.683594552
5.27	-1.693921682
5.28	-1.704260095
5.29	-1.714609766
5.3	-1.724970673
5.31	-1.735342792
5.32	-1.7457261
5.33	-1.756120574
5.34	-1.76652619
5.35	-1.776942926
5.36	-1.787370759
5.37	-1.797809666
5.38	-1.808259624
5.39	-1.818720611
5.4	-1.829192604
5.41	-1.839675581
5.42	-1.850169519
5.43	-1.860674397
5.44	-1.871190191
5.45	-1.881716881
5.46	-1.892254444
5.47	-1.902802857
5.48	-1.9133621
5.49	-1.923932151
5.5	-1.934512987
5.51	-1.945104588
5.52	-1.955706932
5.53	-1.966319998
5.54	-1.976943763
5.55	-1.987578208
5.56	-1.998223311
5.57	-2.008879051
5.58	-2.019545406
5.59	-2.030222357
5.6	-2.040909882
5.61	-2.051607961
5.62	-2.062316572
5.63	-2.073035696
5.64	-2.083765312
5.65	-2.094505399
5.66	-2.105255937
5.67	-2.116016907
5.68	-2.126788287
5.69	-2.137570058
5.7	-2.148362199
5.71	-2.159164691
5.72	-2.169977514
5.73	-2.180800648
5.74	-2.191634074
5.75	-2.202477771
5.76	-2.213331721
5.77	-2.224195903
5.78	-2.235070298
5.79	-2.245954887
5.8	-2.256849651
5.81	-2.267754571
5.82	-2.278669627
5.83	-2.2895948
5.84	-2.300530071
5.85	-2.311475422
5.86	-2.322430834
5.87	-2.333396287
5.88	-2.344371763
5.89	-2.355357244
5.9	-2.36635271
5.91	-2.377358144
5.92	-2.388373527
5.93	-2.399398841
5.94	-2.410434067
5.95	-2.421479187
5.96	-2.432534182
5.97	-2.443599036
5.98	-2.454673729
5.99	-2.465758244
6	-2.476852563
6.01	-2.487956668
6.02	-2.499070542
6.03	-2.510194166
6.04	-2.521327523
6.05	-2.532470595
6.06	-2.543623365
6.07	-2.554785815
6.08	-2.565957929
6.09	-2.577139688
6.1	-2.588331075
6.11	-2.599532073
6.12	-2.610742666
6.13	-2.621962835
6.14	-2.633192565
6.15	-2.644431837
6.16	-2.655680635
6.17	-2.666938942
6.18	-2.678206742
6.19	-2.689484017
6.2	-2.700770752
6.21	-2.712066928
6.22	-2.72337253
6.23	-2.734687542
6.24	-2.746011946
6.25	-2.757345727
6.26	-2.768688868
6.27	-2.780041353
6.28	-2.791403165
6.29	-2.802774289
6.3	-2.814154708
6.31	-2.825544406
6.32	-2.836943368
6.33	-2.848351577
6.34	-2.859769017
6.35	-2.871195673
6.36	-2.882631528
6.37	-2.894076568
6.38	-2.905530776
6.39	-2.916994137
6.4	-2.928466635
6.41	-2.939948255
6.42	-2.951438981
6.43	-2.962938798
6.44	-2.97444769
6.45	-2.985965643
6.46	-2.99749264
6.47	-3.009028667
6.48	-3.020573708
6.49	-3.032127749
6.5	-3.043690774
6.51	-3.055262768
6.52	-3.066843717
6.53	-3.078433605
6.54	-3.090032418
6.55	-3.101640141
6.56	-3.113256758
6.57	-3.124882256
6.58	-3.136516619
6.59	-3.148159834
6.6	-3.159811884
6.61	-3.171472757
6.62	-3.183142437
6.63	-3.19482091
6.64	-3.206508162
6.65	-3.218204178
6.66	-3.229908944
6.67	-3.241622445
6.68	-3.253344668
6.69	-3.265075599
6.7	-3.276815223
6.71	-3.288563525
6.72	-3.300320494
6.73	-3.312086113
6.74	-3.323860369
6.75	-3.335643249
6.76	-3.347434739
6.77	-3.359234824
6.78	-3.371043491
6.79	-3.382860727
6.8	-3.394686517
6.81	-3.406520848
6.82	-3.418363706
6.83	-3.430215078
6.84	-3.442074951
6.85	-3.453943311
6.86	-3.465820144
6.87	-3.477705437
6.88	-3.489599177
6.89	-3.50150135
6.9	-3.513411944
6.91	-3.525330945
6.92	-3.53725834
6.93	-3.549194115
6.94	-3.561138258
6.95	-3.573090756
6.96	-3.585051596
6.97	-3.597020764
6.98	-3.608998248
6.99	-3.620984035
7	-3.632978112
7.01	-3.644980466
7.02	-3.656991084
7.03	-3.669009954
7.04	-3.681037064
7.05	-3.6930724
7.06	-3.705115949
7.07	-3.7171677
7.08	-3.729227639
7.09	-3.741295755
7.1	-3.753372034
7.11	-3.765456465
7.12	-3.777549034
7.13	-3.789649731
7.14	-3.801758541
7.15	-3.813875453
7.16	-3.826000456
7.17	-3.838133535
7.18	-3.85027468
7.19	-3.862423879
7.2	-3.874581118
7.21	-3.886746387
7.22	-3.898919673
7.23	-3.911100963
7.24	-3.923290247
7.25	-3.935487513
7.26	-3.947692747
7.27	-3.95990594
7.28	-3.972127077
7.29	-3.984356149
7.3	-3.996593143
7.31	-4.008838048
7.32	-4.021090851
7.33	-4.033351542
7.34	-4.045620108
7.35	-4.057896538
7.36	-4.07018082
7.37	-4.082472944
7.38	-4.094772897
7.39	-4.107080668
7.4	-4.119396246
7.41	-4.131719619
7.42	-4.144050776
7.43	-4.156389705
7.44	-4.168736396
7.45	-4.181090837
7.46	-4.193453018
7.47	-4.205822925
7.48	-4.21820055
7.49	-4.23058588
7.5	-4.242978904
7.51	-4.255379612
7.52	-4.267787991
7.53	-4.280204033
7.54	-4.292627725
7.55	-4.305059056
7.56	-4.317498015
7.57	-4.329944593
7.58	-4.342398777
7.59	-4.354860558
7.6	-4.367329923
7.61	-4.379806863
7.62	-4.392291368
7.63	-4.404783425
7.64	-4.417283024
7.65	-4.429790156
7.66	-4.442304809
7.67	-4.454826973
7.68	-4.467356636
7.69	-4.47989379
7.7	-4.492438423
7.71	-4.504990524
7.72	-4.517550084
7.73	-4.530117092
7.74	-4.542691537
7.75	-4.555273409
7.76	-4.567862699
7.77	-4.580459395
7.78	-4.593063488
7.79	-4.605674967
7.8	-4.618293821
7.81	-4.630920042
7.82	-4.643553618
7.83	-4.65619454
7.84	-4.668842798
7.85	-4.681498381
7.86	-4.694161279
7.87	-4.706831483
7.88	-4.719508982
7.89	-4.732193767
7.9	-4.744885827
7.91	-4.757585153
7.92	-4.770291735
7.93	-4.783005563
7.94	-4.795726627
7.95	-4.808454917
7.96	-4.821190424
7.97	-4.833933138
7.98	-4.846683049
7.99	-4.859440148
8	-4.872204424
8.01	-4.884975869
8.02	-4.897754472
8.03	-4.910540224
8.04	-4.923333116
8.05	-4.936133138
8.06	-4.94894028
8.07	-4.961754533
8.08	-4.974575887
8.09	-4.987404333
8.1	-5.000239863
8.11	-5.013082465
8.12	-5.025932131
8.13	-5.038788852
8.14	-5.051652618
8.15	-5.064523421
8.16	-5.077401249
8.17	-5.090286096
8.18	-5.10317795
8.19	-5.116076804
