2.80,1.5517060
2.81,1.5533387
2.82,1.5549714
2.83,1.5566041
2.84,1.5582368
2.85,1.5598695
2.86,1.5615022
2.87,1.5631348
2.88,1.5647675
2.89,1.5664002
2.90,1.5680329
2.91,1.5696656
2.92,1.5712983
2.93,1.5729310
2.94,1.5745637
2.95,1.5761963
2.96,1.5778290
2.97,1.5794617
2.98,1.5810944
2.99,1.5827271
3.00,1.5843598
3.01,1.5859925
3.02,1.5876251
3.03,1.5892578
3.04,1.5908905
3.05,1.5925232
3.06,1.5941559
3.07,1.5957886
3.08,1.5974213
3.09,1.599054]
3.10,1.6006866
3.11,1.6023193
3.12,1.6039520
3.13,1.6055847
3.14,1.6072174
3.15,1.6088501
3.16,1.6104828
3.17,1.6121155
3.18,1.6137481
3.19,1.6153808
3.20,1.6170135
3.21,1.6186462
3.22,1.6202789
3.23,1.6219116
3.24,1.6235443
3.25,1.625177]
3.26,1.6268096
3.27,1.6284423
3.28,1.6300750
3.29,1.6317077
3.30,1.6333404
3.31,1.6349731
3.32,1.6366058
3.33,1.6382384
3.34,1.6398711
3.35,1.6415038
3.36,1.6431365
3.37,1.6447692
3.38,1.6464019
3.39,1.6480346
3.40,1.6496673
3.41,1.6512999
3.42,1.6529326
3.43,1.6545653
3.44,1.6561980
3.45,1.6578307
3.46,1.6594634
3.47,1.6610961
3.48,1.6627288
3.49,1.6643614
3.50,1.6659941
3.51,1.6676268
3.52,1.6692595
3.53,1.6708922
3.54,1.6725249
3.55,1.6741576
3.56,1.6757902
3.57,1.6774229
3.58,1.6790556
3.59,1.6806883
3.60,1.6823210
3.61,1.6839537
3.62,1.6855864
3.63,1.6872191
3.64,1.6888517
3.65,1.6904844
3.66,1.6921171
3.67,1.6937498
3.68,1.6953825
3.69,1.6970152
3.70,1.6986479
3.71,1.7002806
3.72,1.7019132
3.73,1.7035459
3.74,1.7051786
3.75,1.7068113
3.76,1.7084440
3.77,1.7100767
3.78,1.7117094
3.79,1.7133420
3.80,1.7149747
3.81,1.7166074
3.82,1.7182401
3.83,1.7198728
3.84,1.7215055
3.85,1.7231382
3.86,1.7247709
3.87,1.7264035
3.88,1.7280362
3.89,1.7296689
3.90,1.7313016
3.91,1.7329343
3.92,1.7345670
3.93,1.7361997
3.94,1.7378324
3.95,1.7394650
3.96,1.7410977
3.97,1.7427304
3.98,1.7443631
3.99,1.7459958
4.00,1.7476285
4.01,1.7492612
4.02,1.7508939
4.03,1.7525265
4.04,1.7541592
4.05,1.7557919
4.06,1.7574246
4.07,1.7590573
4.08,1.7606900
4.09,1.7623227
4.10,1.7639553
4.11,1.7655880
4.12,1.7672207
4.13,1.7688534
4.14,1.7704861
4.15,1.7721188
4.16,1.7737515
4.17,1.7753842
4.18,1.7770168
4.19,1.7786495
4.20,1.7802822
4.21,1.7819149
4.22,1.7835476
4.23,1.7851803
4.24,1.7868130
4.25,1.7884457
4.26,1.7900783
4.27,1.7917110
4.28,1.7933437
4.29,1.7949764
4.30,1.7966091
4.31,1.7982418
4.32,1.7998745
4.33,1.8015071
4.34,1.8031398
4.35,1.8047725
4.36,1.8064052
4.37,1.8080379
4.38,1.8096706
4.39,1.8113033
4.40,1.812936]
4.41,1.8145686
4.42,1.8162013
4.43,1.8178340
4.44,1.8194667
4.45,1.8210994
4.46,1.8227321
4.47,1.8243648
4.48,1.8259975
4.49,1.8276301
4.50,1.8292628
4.51,1.8308955
4.52,1.8325282
4.53,1.8341609
4.54,1.8357936
4.55,1.8374263
4.56,1.8390589
4.57,1.8406916
4.58,1.8423243
4.59,1.8439570
4.60,1.8455897
4.61,1.8472224
4.62,1.8488551
4.63,1.8504878
4.64,1.8521204
4.65,1.8537531
4.66,1.8553858
4.67,1.8570185
4.68,1.8586512
4.69,1.8602839
4.70,1.8619166
4.71,1.8635493
4.72,1.8651819
4.73,1.8668146
4.74,1.8684473
4.75,1.8700800
4.76,1.8717127
4.77,1.8733454
4.78,1.8749781
4.79,1.8766107
4.80,1.8782434
4.81,1.8798761
4.82,1.8815088
4.83,1.8831415
4.84,1.8847742
4.85,1.8864069
4.86,1.8880396
4.87,1.8896722
4.88,1.8913049
4.89,1.8929376
4.90,1.8945703
4.91,1.8962030
4.92,1.8978357
4.93,1.8994684
4.94,1.9011011
4.95,1.9027337
4.96,1.9043664
4.97,1.9059991
4.98,1.9076318
4.99,1.9092645
5.00,1.9108972
5.01,1.9125299
5.02,1.9141626
5.03,1.9157952
5.04,1.9174279
5.05,1.9190606
5.06,1.9206933
5.07,1.9223260
5.08,1.9239587
5.09,1.9255914
5.10,1.9272240
5.11,1.9288567
5.12,1.9304894
5.13,1.9321221
5.14,1.9337548
5.15,1.9353875
5.16,1.9370202
5.17,1.9386529
5.18,1.9402855
5.19,1.9419182
5.20,1.9435509
5.21,1.9451836
5.22,1.9468163
5.23,1.9484490
5.24,1.9500817
5.25,1.9517144
5.26,1.9533470
5.27,1.9549797
5.28,1.9566124
5.29,1.9582451
5.30,1.9598778
5.31,1.9615105
5.32,1.9631432
5.33,1.9647758
5.34,1.9664085
5.35,1.9680412
5.36,1.9696739
5.37,1.9713066
5.38,1.9729393
5.39,1.9745720
5.40,1.9762047
5.41,1.9778373
5.42,1.9794700
5.43,1.9811027
5.44,1.9827354
5.45,1.9843681
5.46,1.9860008
5.47,1.9876335
5.48,1.9892662
5.49,1.9908988
5.50,1.9925315
5.51,1.9941642
5.52,1.9957969
5.53,1.9974296
5.54,1.9990623
5.55,2.0006950
5.56,2.0023276
5.57,2.0039603
5.58,2.0055930
5.59,2.0072257
5.60,2.0088584
5.61,2.0104911
5.62,2.0121238
5.63,2.0137565
5.64,2.0153891
5.65,2.0170218
5.66,2.0186545
5.67,2.0202872
5.68,2.0219199
5.69,2.0235526
5.70,2.0251853
5.71,2.026818]
5.72,2.0284506
5.73,2.0300833
5.74,2.0317160
5.75,2.0333487
5.76,2.0349814
5.77,2.0366141
5.78,2.0382468
5.79,2.0398795
5.80,2.0415121
5.81,2.0431448
5.82,2.0447775
5.83,2.0464102
5.84,2.0480429
5.85,2.0496756
5.86,2.0513083
5.87,2.0529409
5.88,2.0545736
5.89,2.0562063
5.90,2.0578390
5.91,2.0594717
5.92,2.0611044
5.93,2.0627371
5.94,2.0643698
5.95,2.0660024
