0.01,0.0164515084305705,-3040.48440746523
0.02,0.0329160982083243,-760.532355612306
0.03,0.0494072245540581,-338.36817502431
0.04,0.0659390904356849,-190.564566910046
0.05,0.082527020441856,-122.109195469337
0.06,0.0991878346555304,-84.8895338859018
0.07,0.115940222527534,-62.4209378319781
0.08,0.132805116750134,-47.8173195202096
0.09,0.149806067130644,-37.7886389062667
0.1,0.166969614464977,-30.6017664246325
0.11,0.184325664411212,-25.2731961147144
0.12,0.201907861363193,-21.2110681409262
0.13,0.219753962324079,-18.0418616959957
0.14,0.237906210779947,-15.5203902009976
0.15,0.256411710573347,-13.4802909768588
0.16,0.275322799776876,-11.8054497003453
0.17,0.29469742456677,-10.4128211726307
0.18,0.314599513096465,-9.24173281424818
0.19,0.335099349370172,-8.24701838706026
0.2,0.356273947116468,-7.39449085119249
0.21,0.378207423661855,-6.65788593162522
0.22,0.400991373804336,-6.01675456827282
0.23,0.424725243686999,-5.45498186146909
0.24,0.449516704671591,-4.95972832628042
0.25,0.475482027212084,-4.52066120511903
0.26,0.502746454728263,-4.12938842669165
0.27,0.531444577479291,-3.77903636018203
0.28,0.561720706437291,-3.46393106892258
0.29,0.593729247160913,-3.17935504269711
0.3,0.627635073668921,-2.92135964396918
0.31,0.663613902313762,-2.68661914213776
0.32,0.701852665655136,-2.47231611606057
0.33,0.742549886333582,-2.27605074675263
0.34,0.785916050944045,-2.09576847017845
0.35,0.832173983909453,-1.92970186003292
0.36,0.8815592213543,-1.77632362731252
0.37,0.934320384978205,-1.63430836955131
0.38,0.990719555929507,-1.50250125512777
0.39,1.05103264867882,-1.37989224087477
0.4,1.11554978489263,-1.26559473224822
0.41,1.18457566730685,-1.15882783148357
0.42,1.25842995360041,-1.05890149984491
0.43,1.33744763026883,-0.965204099266594
0.44,1.42197938649777,-0.877191886644691
0.45,1.51239198803665,-0.794380118298183
0.46,1.6090686510722,-0.71633548828664
0.47,1.71240941610203,-0.642669676527803
0.48,1.8228315218082,-0.573033824156285
0.49,1.94076977893085,-0.507113786691396
0.5,2.06667694414169,-0.444626042159201
0.51,2.20102409391764,-0.385314152738421
0.52,2.34430099841437,-0.328945695850049
0.53,2.49701649533991,-0.275309594723077
0.54,2.6596988638282,-0.22421378999623
0.55,2.83289619831264,-0.175483203369668
0.56,3.01717678239974,-0.128957952104426
0.57,3.21312946274262,-0.0844917795999383
0.58,3.42136402291461,-0.0419506726151132
0.59,3.64251155728287,-0.00121164013856552
0.6,0.0378383673785853,3.87722484488189
0.61,0.0753034166078669,4.12617872328711
0.62,0.111279443316856,4.39007046248849
0.63,0.14585501110112,4.66962013876409
0.64,0.179111988385235,4.96557100855362
0.65,0.211126153627003,5.27868988233205
0.66,0.241967737319021,5.60976749848314
0.67,0.27170190823982,5.95961889717308
0.68,0.300389210431166,6.32908379422401
0.69,0.328085956542484,6.71902695498761
0.7,0.354844582465926,7.13033856821868
0.71,0.380713967568308,7.56393461994872
0.72,0.405739724293639,8.0207572673595
0.73,0.429964460449815,8.50177521265664
0.74,0.453428017094404,9.00798407694316
0.75,0.476167684588463,9.5404067740931
0.76,0.498218399086473,10.100093884625
0.77,0.519612921468233,10.6881240295757
0.78,0.540382000489685,11.3056042443736
0.79,0.560554521729436,11.9536703527125
0.8,0.580157643732305,12.633487340425
0.81,0.599216922597243,13.3462497293562
0.82,0.617756426121646,14.0931819512372
0.83,0.635798838494783,14.8755387215588
0.84,0.653365556427955,15.6946054134446
0.85,0.670476777516055,16.5516984315255
0.86,0.687151581542973,17.4481655858123
0.87,0.703408005370477,18.38538646557
0.88,0.71926311198547,19.3647728131907
0.89,0.734733054223136,20.3877688980678
0.9,0.74983313363227,21.4558518904695
0.91,0.764577854903565,22.5705322354118
0.92,0.778980976240915,23.7333540265327
0.93,0.793055556019486,24.9458953799656
0.94,0.806813996041741,26.2097688082126
0.95,0.820268081673531,27.5266215940186
0.96,0.833429019116203,28.8981361642443
0.97,0.84630747004723,30.3260304637403
0.98,0.858913583840779,31.8120583292201
0.99,0.871257027560646,33.3580098631344
1,0.883347013900898,34.965711807544
1.01,0.895192327234123,36.6370279179937
1.02,0.906801347913258,38.3738593373859
1.03,0.918182074960389,40.178144969854
1.04,0.929342147264507,42.0518618546363
1.05,0.940288863399885,43.997025539949
1.06,0.951029200167405,46.0156904568604
1.07,0.961569829952643,48.1099502931642
1.08,0.97191713698682,50.2819383672529
1.09,0.982077232589725,52.5338280019917
1.1,0.992055969467306,54.8678328985919
1.11,1.00185895513083,57.2862075104844
1.12,1.01149156449924,59.7912474171937
1.13,1.02095895174137,62.3852896982108
1.14,1.03026606141048,65.0707133068672
1.15,1.03941763891935,67.8499394442086
1.16,1.04841824040052,70.7254319328681
1.17,1.05727224199296,73.6996975909399
1.18,1.06598384859326,76.7752866058533
1.19,1.07455710210661,79.9547929082454
1.2,1.08299588923035,83.2408545458355
1.21,1.09130394880018,86.6361540572985
1.22,1.0994848787274,90.1434188461378
1.23,1.10754214255289,93.76542155456
1.24,1.1154790756424,97.5049804373474
1.25,1.12329889104532,101.364959735732
1.26,1.13100468503807,105.34827005127
1.27,1.13859944237132,109.457868719714
1.28,1.14608604123945,113.696760184887
1.29,1.15346725798876,118.067996372555
1.3,1.16074577158043,122.574677064305
1.31,1.1679241678227,127.21995027141
1.32,1.17500494338602,132.007012608713
1.33,1.18199050961388,136.939109668491
1.34,1.18888319614128,142.019536394337
1.35,1.19568525433199,147.251637455027
1.36,1.20239886054486,152.638807618396
1.37,1.20902611923914,158.184492125212
